pmid,geneId,diseaseId,label
19772655,338,D006973,1
19772655,3952,D006973,1
19772655,4023,D006973,1
19772655,338,D009765,1
19772655,3952,D009765,1
19772655,4023,D009765,1
19772791,3587,D001172,1
19772791,3587,D008180,1
19772792,2217,D008181,1
19772793,7157,D001172,1
19772793,4193,D001172,1
19772798,7124,D013167,1
19772798,7132,D013167,1
19772798,7133,D013167,1
19773677,3458,D001988,1
19773677,7099,D001988,1
19775216,4846,D000532,1
19775295,1991,C537592,1
19775370,3135,D000755,1
19775370,3135,D006526,1
19775371,3106,D013167,1
19775371,83416,D013167,1
19775452,2643,D010146,1
19775452,4988,D010146,1
19776189,6774,D009765,1
19776381,3064,D006816,1
19776672,4211,D001943,1
19776672,84866,D001943,1
19776672,9185,D001943,1
19776760,5781,D054198,1
19777235,1789,D001172,1
19777350,3576,D013274,1
19777562,5021,D001321,1
19777576,25902,D009436,1
19778281,4790,D001749,1
19778284,3663,D054058,1
19778663,5444,D017202,1
19778912,7292,D012595,1
19779113,595,D001943,1
19779724,3586,D001172,1
19779724,7124,D001172,1
19779959,2952,D001749,1
19780033,1493,D008575,1
19780033,26191,D008575,1
19780415,79001,D006470,1
19781322,9611,D001943,1
19782423,5346,D011085,1
19782484,5241,D054556,1
19782624,11136,D003555,1
19782624,6519,D003555,1
19782926,2944,D006973,1
19782926,2952,D006973,1
19783390,6323,D004831,1
19784369,4210,D003093,1
19784369,114548,D003424,1
19784369,4210,D003424,1
19784369,4210,D010505,1
19784369,114548,D015212,1
19784369,4210,D015212,1
19784523,3557,D011565,1
19784523,3569,D011565,1
19784523,3586,D011565,1
19784523,7124,D011565,1
19785764,659,D006976,1
19786220,5172,D006319,1
1978630,3949,D006938,1
19786960,5578,D012559,1
19786961,123803,D012559,1
19786961,54820,D012559,1
19787241,7157,D001943,1
19787357,64127,D015179,1
19787358,1493,D015179,1
19787768,3845,D015179,1
19787768,673,D015179,1
19787799,3998,C565577,1
19787831,2056,D000740,1
1978826,3630,D003924,1
1978826,3643,D003924,1
1978828,6514,D003924,1
1978828,6517,D003924,1
19789310,4953,D015179,1
19789321,387893,D001943,1
19789321,7157,D001943,1
19789368,3845,D015179,1
19789368,5290,D015179,1
19789454,7124,D018805,1
19789650,2539,D005955,1
19789650,2539,D008288,1
19789864,3803,D003424,1
19789864,3804,D003424,1
19790128,3117,D016603,1
19790128,3123,D016603,1
19793111,1545,D005901,1
19793311,6792,D012640,1
19793311,6792,D015518,1
19793334,3553,D006111,1
19793392,1312,D000544,1
19793392,348,D000544,1
19793595,208,D052496,1
19793595,4000,D052496,1
19793595,5468,D052496,1
19793595,857,D052496,1
19794270,3845,D015179,1
19794270,7157,D015179,1
19794523,183,D006332,1
19794967,1956,D008175,1
19794967,3845,D008175,1
19795209,7421,D015179,1
19796081,7157,D001943,1
19796183,2332,D010300,1
19796199,3565,D001249,1
19796199,3597,D001249,1
19796199,3598,D001249,1
19796199,6778,D001249,1
19796199,3565,D029424,1
19796199,3597,D029424,1
19796199,3598,D029424,1
19796199,6778,D029424,1
19796535,54106,D001528,1
19796535,7097,D001528,1
19796535,7099,D001528,1
19796649,3856,D008113,1
19796649,3875,D008113,1
19796841,1571,D008175,1
19797132,2950,D029424,1
19797132,3162,D029424,1
19797132,4312,D029424,1
19797132,4313,D029424,1
19797132,4318,D029424,1
19797132,4321,D029424,1
19797132,6439,D029424,1
19797132,6441,D029424,1
19797132,653509,D029424,1
19797132,7040,D029424,1
19797132,7076,D029424,1
19797132,729238,D029424,1
19797132,80332,D029424,1
19797606,8856,D056486,1
19797716,255738,D006938,1
19797716,338,D006938,1
19797716,3949,D006938,1
19797825,5029,D009203,1
19798061,3586,D009765,1
19798061,3587,D009765,1
19798506,2952,D015179,1
19798569,1786,D001943,1
19798569,1789,D001943,1
19799036,929,D018805,1
19799085,7428,D010673,1
19799139,125,D004938,1
19799139,217,D004938,1
1979956,1589,D000312,1
19799798,1029,D008545,1
19799798,4157,D008545,1
19799798,675,D008545,1
19800079,121278,D001714,1
19800133,3350,D016584,1
19800201,84062,D012559,1
19800834,10193,D010300,1
19801959,2944,D001749,1
19802015,672,D001943,1
19802015,675,D001943,1
19802015,9365,D001943,1
19803295,4524,D009436,1
19803352,7124,D001249,1
19803787,4879,D002543,1
19803787,3569,D007249,1
19803787,4879,D007249,1
19803787,7124,D007249,1
19803813,7124,D003324,1
19804477,348,D009103,1
19804767,10135,D003324,1
19804847,3458,D010538,1
19804848,6813,C567752,1
19805229,27185,D012559,1
19805378,23236,D009190,1
19805695,4842,D012559,1
19805704,6531,D001289,1
19805903,672,D001943,1
19805903,675,D001943,1
19805903,672,D010051,1
19805903,675,D010051,1
19806148,6532,D009771,1
19806185,3845,D015179,1
19806185,5290,D015179,1
19806185,673,D015179,1
19806217,949,D008268,1
19806355,3006,D007938,1
19806355,3010,D007938,1
19806355,3077,D007938,1
19806464,7291,D009362,1
19806464,7291,D013274,1
19806581,7350,D009765,1
19806921,1544,D012559,1
19808075,10537,D002446,1
19808356,4607,D002312,1
19808356,4625,D002312,1
19808697,861,D015470,1
19809024,1565,D001943,1
19809335,54106,D006432,1
19809335,64127,D006432,1
19809335,7099,D006432,1
19809410,1673,D003424,1
19810096,7157,D015179,1
19810818,1071,D003324,1
19810818,3990,D003324,1
19810821,1080,D003550,1
19810822,54106,D001943,1
19810822,7097,D001943,1
19810822,7098,D001943,1
19810822,7099,D001943,1
19810824,1636,D006331,1
19810824,4524,D006331,1
19810824,1636,D006973,1
19810824,4524,D006973,1
19810826,2332,D005600,1
19811257,1672,D003922,1
19811356,1636,D006973,1
19811433,3557,D020521,1
19812053,341,D009765,1
19812213,1312,D010300,1
19812213,4137,D010300,1
19812382,7852,D015451,1
19812458,348,D000544,1
19812463,348,D000544,1
19812463,627,D000544,1
19813626,348,D006973,1
19814618,4524,D011471,1
19814619,4318,D008175,1
19815072,5066,D001008,1
19815072,5066,D012640,1
19815090,4968,D001749,1
19815090,5591,D001749,1
19815090,7517,D001749,1
19815736,4846,C562750,1
19815934,55024,D045743,1
19815951,5243,D007248,1
19816504,348,D006973,1
19816713,65217,D006950,1
19817985,1493,D006467,1
19817985,3119,D006467,1
19817985,3123,D006467,1
19817985,3586,D006467,1
19817985,7124,D006467,1
19818132,3685,D001172,1
19818512,29124,D007752,1
19818512,3553,D007752,1
19818512,3557,D007752,1
19818512,3565,D007752,1
19818512,7124,D007752,1
19818823,6532,D012559,1
19818997,367,D010051,1
19818997,672,D010051,1
19818997,675,D010051,1
19819117,4846,D054058,1
19819120,6868,D009765,1
19819468,348,D000544,1
19820008,8622,D007037,1
19820015,3077,D006432,1
19820015,3077,D015228,1
19820021,7253,D007037,1
19820397,1545,D011471,1
19820409,4589,D001249,1
19821058,6387,D009203,1
19821085,7515,D029424,1
19821196,1557,D004415,1
1982127,3630,D003924,1
19822019,3383,D015179,1
19822448,779,D012131,1
19822448,779,D020514,1
19822782,348,D000544,1
19822782,6653,D000544,1
19822806,9722,D001145,1
19822806,9722,D003645,1
19822806,9722,D008133,1
19822851,3075,D008268,1
19822855,3075,D008268,1
19822855,387715,D008268,1
19822953,120892,D000544,1
1982298,2056,D000740,1
19823023,240,D015464,1
19823950,2944,D003324,1
19823950,2952,D003324,1
19825159,779,D008305,1
19825913,4524,D012170,1
19826450,2747,D010300,1
19826901,1352,D000544,1
19826901,1355,D000544,1
19826912,6387,D008180,1
19826962,5444,D009103,1
19828951,1509,D007562,1
19829167,1312,D001289,1
19829167,4128,D001289,1
19829167,6532,D001289,1
19829307,5728,D054218,1
19830784,929,D011471,1
19830809,1755,D001943,1
19833115,150,D003093,1
19833115,150,D043183,1
19833117,185,D006973,1
19833260,10599,D009135,1
19833324,2555,D006556,1
19833324,2555,D019970,1
19833760,4153,D008180,1
19833837,1080,D003550,1
19834798,999,D001943,1
19835575,7040,D013274,1
19835575,7422,D013274,1
19837132,8038,D000544,1
19837132,9644,D000544,1
19838108,112744,D009203,1
19838193,10318,D008180,1
19838193,10320,D008180,1
19838193,121260,D008180,1
19838193,2113,D008180,1
19838193,25780,D008180,1
19838193,3663,D008180,1
19838193,640,D008180,1
19838193,6775,D008180,1
19838193,7128,D008180,1
19838193,7292,D008180,1
19838194,286530,D054198,1
19838194,64109,D054198,1
19838195,10019,D008180,1
19838195,10318,D008180,1
19838195,221895,D008180,1
19838195,23274,D008180,1
19838195,3586,D008180,1
19838195,3593,D008180,1
19838195,54887,D008180,1
19838195,629,D008180,1
19838195,639,D008180,1
19838195,64135,D008180,1
19839752,7099,D012507,1
19839755,1536,D006105,1
19839777,3845,D016889,1
19839777,5290,D016889,1
19839778,652,D002971,1
19839778,652,D002972,1
19839980,2312,D001249,1
19839980,2312,D004485,1
19839980,2312,D006255,1
19840113,23385,D000544,1
19840942,5445,D050197,1
19842028,1813,D001749,1
19842992,2944,D003876,1
19842992,2950,D003876,1
19842992,2952,D003876,1
19843069,2261,D001749,1
19843086,920,D014820,1
19843279,3106,D004342,1
19843279,3106,D015658,1
19843326,3479,D001943,1
19843326,3480,D001943,1
19843326,3484,D001943,1
19843326,3485,D001943,1
19843326,3488,D001943,1
19843326,3667,D001943,1
19843326,672,D001943,1
19843326,675,D001943,1
19843645,1956,D008175,1
19843670,2263,D001943,1
19843670,27324,D001943,1
19843670,283120,D001943,1
19843670,4046,D001943,1
19843670,4060,D001943,1
19843670,4214,D001943,1
19843670,841,D001943,1
19843673,8626,D001749,1
19844095,7077,D002543,1
19844213,80339,D009765,1
19844234,5290,D001943,1
19844586,1833,D009216,1
19844586,26254,D009216,1
19844663,5054,D009203,1
19844788,5290,D001943,1
19845746,26058,D010300,1
19845785,6532,D008881,1
19846139,7124,D011471,1
19846565,1576,D001943,1
19846565,1645,D001943,1
19846565,1646,D001943,1
19846565,5241,D001943,1
19846565,6715,D001943,1
19846565,6716,D001943,1
19846565,8644,D001943,1
19846566,4524,D015179,1
19846789,1080,D003550,1
19846850,2629,D010300,1
19846925,9156,D001943,1
19846926,2068,D001749,1
19846948,5444,D001749,1
19846984,6352,D005756,1
19846984,6352,D013274,1
19846984,6352,D016481,1
19847199,3717,D055728,1
19847307,120892,D010300,1
19847460,5649,D010040,1
19847796,406938,D001943,1
19847796,406973,D001943,1
19847796,574501,D001943,1
19850125,1581,D009471,1
19850283,10606,D012559,1
19850283,26137,D012559,1
19850283,27115,D012559,1
19850283,27133,D012559,1
19850283,285220,D012559,1
19850283,4306,D012559,1
19850283,491,D012559,1
19850283,55966,D012559,1
19850283,5738,D012559,1
19850283,8395,D012559,1
19850283,84620,D012559,1
19850283,8633,D012559,1
19850283,9531,D012559,1
19850283,9956,D012559,1
19850678,2690,D000172,1
19850680,29126,D000224,1
19850680,29126,D001327,1
19850680,29126,D006111,1
19851068,23435,D000544,1
19851068,348,D000544,1
19851158,2643,D010146,1
19851296,221935,D006973,1
19851296,9910,D006973,1
19851299,4245,D009765,1
19851340,129787,D009765,1
19851340,132789,D009765,1
19851340,2119,D009765,1
19851340,23017,D009765,1
19851340,23788,D009765,1
19851340,257194,D009765,1
19851340,25970,D009765,1
19851340,4094,D009765,1
19851340,4160,D009765,1
19851340,4864,D009765,1
19851340,5617,D009765,1
19851340,627,D009765,1
19851340,79047,D009765,1
19851340,89866,D009765,1
19851442,51141,D009765,1
19852433,4613,C537734,1
19852818,348,D051436,1
19853286,207,D016889,1
19853286,3845,D016889,1
19853286,5290,D016889,1
19853286,5728,D016889,1
19853488,5265,D015179,1
19853743,3110,C536221,1
19853876,1535,D006973,1
19853876,348,D006973,1
19853876,4524,D006973,1
19854095,120892,D010300,1
19854714,3123,D001172,1
19854717,8717,D013167,1
19855357,3356,D012559,1
19856012,2906,D012559,1
19856137,5054,D011085,1
19857260,55503,D011471,1
19857538,4968,D006816,1
19858071,3479,D010051,1
19858071,3484,D010051,1
19858071,3486,D010051,1
19858402,672,D001943,1
19858402,675,D001943,1
19859026,348,D001321,1
19859704,3809,D008288,1
19859704,3811,D008288,1
19859704,3813,D008288,1
19859740,4843,D008288,1
19859840,79068,D011085,1
19859904,1136,D014029,1
19859904,1138,D014029,1
19859904,1143,D014029,1
19859999,54658,D015179,1
19860557,2944,D015464,1
19860557,2952,D015464,1
19860819,2944,D001249,1
19861519,7421,D011471,1
19861545,1811,C536210,1
19861894,54658,D003324,1
19862647,3845,D015179,1
19862647,5243,D015179,1
19862842,3081,D000474,1
19862852,84062,D012559,1
19863299,8490,D006973,1
19863315,142,D008575,1
19863441,6556,D014376,1
19863546,64840,D005489,1
19863550,2200,D008382,1
19863562,4210,D010505,1
19863607,3566,D015179,1
19863607,7040,D015179,1
19863706,1636,D006973,1
19864173,2624,D010300,1
19864305,7345,D010300,1
19864659,3416,D000544,1
19864659,4311,D000544,1
19865097,51151,C564696,1
19873684,3952,D015430,1
19874353,3857,D053546,1
19874367,3107,D011565,1
19874854,627,D009103,1
19876010,150,D009765,1
19876010,2784,D009765,1
19876010,6532,D009765,1
19876593,3557,D009103,1
19876733,3690,D010051,1
19876733,672,D010051,1
19876733,675,D010051,1
19876921,11200,D015179,1
19876921,2956,D015179,1
19876921,4292,D015179,1
19876921,4436,D015179,1
19877036,149233,D013167,1
19877036,51752,D013167,1
19877056,331,D010505,1
19877056,331,D054078,1
19877056,331,D056587,1
19877196,10804,D002781,1
19877196,2706,D002781,1
19877382,672,D001943,1
19877382,675,D001943,1
19877503,7442,D001249,1
19877752,672,D001943,1
19877752,675,D001943,1
19878141,6532,D019964,1
19878585,673,D013964,1
19879020,4137,D010300,1
19879111,6531,D012559,1
19879328,63973,D010300,1
19879597,3123,D009103,1
19880096,9378,D012559,1
19880550,7515,D008180,1
19880712,1080,D003550,1
19881467,1312,D012559,1
19881468,4968,D008175,1
19882211,3565,D006111,1
19882211,3586,D006111,1
19882211,7040,D006111,1
19883311,596,D015451,1
19883345,1080,D003550,1
19883511,7048,C537783,1
19883511,7046,D055947,1
19884273,3119,D012595,1
19884273,3123,D012595,1
19884549,3845,D015179,1
19884549,673,D015179,1
19884594,348,D009765,1
19884604,6531,D012559,1
19884608,6532,D019966,1
19884611,6505,D009771,1
19884614,348,D000544,1
19884660,6813,C567752,1
1988543,3567,D004802,1
19885596,4524,D001943,1
19885596,5243,D001943,1
19885596,7157,D001943,1
19885596,7298,D001943,1
19885698,7157,D004938,1
19886181,7515,D001943,1
19886181,7517,D001943,1
19886767,8900,D007248,1
19886851,3162,D006973,1
19886851,3163,D006973,1
19886858,6532,D006345,1
19886858,6532,D006976,1
19886988,4795,D006111,1
19887496,125,D006258,1
19887496,126,D006258,1
19887496,1571,D006258,1
19888299,7010,C563977,1
19888908,540,D006527,1
19889229,6653,D000544,1
19889414,7351,D003924,1
19889566,65018,D010300,1
19890096,6688,D015470,1
19890961,5518,D001943,1
19890961,5520,D001943,1
19890961,5529,D001943,1
19890971,6622,D010300,1
19892796,5783,D002294,1
19892796,5783,D006258,1
19893204,3458,D012595,1
19893500,948,D009765,1
19894072,121278,D001289,1
19894072,3350,D001289,1
19894072,6532,D001289,1
19894309,7421,D009103,1
19895167,1545,D010190,1
19895172,3814,D001943,1
19895338,149233,D008180,1
19895365,1493,D001249,1
19895626,627,D001249,1
19895723,7472,D001321,1
19896093,6690,D010190,1
19896112,26047,C537403,1
19896112,9378,C537403,1
19896188,7422,D008268,1
19896562,3119,D009103,1
19896562,3123,D009103,1
19897343,1814,D012559,1
19897426,1080,D003550,1
19897590,360203,D010518,1
19897676,5617,D001943,1
19897676,5618,D001943,1
19897676,5617,D018226,1
19897676,5618,D018226,1
19897680,2488,D007248,1
19898264,8856,D017674,1
19898993,10,D006258,1
19898993,9,D006258,1
19899408,672,D001943,1
19899408,675,D001943,1
19900088,843,D007938,1
19900088,843,D009101,1
19900449,2956,D013274,1
19900449,4292,D013274,1
19900449,4436,D013274,1
19900515,2946,D002289,1
19900710,1312,D016584,1
19901143,336,D009765,1
19901170,348,D000544,1
19901249,348,D000544,1
19901249,348,D001037,1
19901249,348,D001284,1
19901851,2146,D008175,1
19902106,2944,D001943,1
19902106,2952,D001943,1
19902202,4360,D001249,1
19902366,2068,D011471,1
19902366,2072,D011471,1
19902366,328,D011471,1
19902366,4255,D011471,1
19902366,4595,D011471,1
19902366,4968,D011471,1
19902366,675,D011471,1
19902366,7508,D011471,1
19902366,7515,D011471,1
19902466,406938,D011471,1
19903051,6869,D004715,1
19903051,6869,D010146,1
19903338,672,D001943,1
19903338,675,D001943,1
19903360,79679,D001943,1
19903800,1543,D006111,1
19903800,2950,D006111,1
19903800,7157,D006111,1
19903818,3736,C563278,1
19904266,7421,D010051,1
19904497,2099,D011471,1
19904603,10111,D001943,1
19904603,4683,D001943,1
19904605,348,D000544,1
19904747,112744,D013274,1
19904747,3605,D013274,1
19905915,154,D001249,1
19906435,875,D012559,1
19906786,1401,D007249,1
19906786,4160,D007249,1
19906786,79068,D007249,1
19907334,5444,D010300,1
19907666,5080,D009216,1
19908066,2068,D015179,1
19908066,7515,D015179,1
19908126,7351,D009765,1
19908233,3845,D015179,1
19908233,673,D015179,1
19908236,23774,D012559,1
19908305,84894,D010300,1
19908344,999,D015179,1
19909517,5300,D000544,1
19909981,2668,D010302,1
19910025,3565,D001249,1
19910030,26999,D001249,1
19910030,57628,D001249,1
19910030,7040,D001249,1
19910030,8809,D001249,1
19910030,9173,D001249,1
19910837,1026,D010190,1
19910837,1027,D010190,1
19910872,3356,D000544,1
19910872,6532,D000544,1
19910874,348,D003693,1
19911011,64333,D003329,1
19911187,348,D011565,1
19911200,147372,C537255,1
19911200,147372,D015160,1
19911421,56853,D015179,1
19911701,7157,D001943,1
19912254,64127,D006086,1
19912324,4137,D010300,1
19913066,8604,D001321,1
19913072,3356,D012559,1
19913079,1586,D001943,1
19913623,27185,D012559,1
19913623,3084,D012559,1
19914044,255239,D005221,1
19914224,2876,D006980,1
19914224,2936,D006980,1
19914224,6647,D006980,1
19914224,6648,D006980,1
19914339,217,D000544,1
19914339,348,D000544,1
19914345,9455,D012559,1
19914697,4968,D011471,1
19914697,7515,D011471,1
19914946,6716,D011471,1
19915237,3106,D013262,1
19915526,1723,C537680,1
19915573,1811,D003093,1
19915573,2212,D003093,1
19915575,100359403,D010300,1
19915575,120892,D010300,1
19915575,4137,D010300,1
19915575,6622,D010300,1
19915576,100359403,D010300,1
19915576,120892,D010300,1
19915576,6622,D010300,1
19915576,683,D010300,1
19915667,64581,D015212,1
19915856,7515,D015179,1
19915856,7517,D015179,1
19915868,1312,D006073,1
19915868,4128,D006073,1
19917163,149233,D013167,1
19917163,51752,D013167,1
19917848,2258,D009362,1
19917848,2258,D010190,1
19917848,5728,D010190,1
19917848,6752,D010190,1
19917848,7249,D010190,1
19918037,149233,D006976,1
19918037,149233,D012595,1
19918250,79068,D009765,1
19918262,148,D012559,1
19919912,673,D008545,1
19919944,3458,D008180,1
19920092,3123,D001172,1
19920816,2072,D001943,1
19920816,672,D001943,1
19920816,675,D001943,1
19921131,1950,D015179,1
19921191,2322,D015470,1
19921286,4204,D001321,1
19921286,53615,D001321,1
19921286,8930,D001321,1
19921286,4204,D007859,1
19921286,4204,D008607,1
19921286,4204,D012640,1
19921286,4204,D015518,1
19921424,79728,D001943,1
19921428,2944,D001943,1
19921428,2950,D001943,1
19921428,2952,D001943,1
19921428,672,D001943,1
19921428,675,D001943,1
19921572,3845,D015179,1
19921975,2899,D012559,1
19922584,4487,D010300,1
19922630,11117,D006973,1
19923996,3156,D020521,1
19924244,6934,D003324,1
19924442,92840,D015212,1
19924528,2956,D001943,1
19925850,7019,D010300,1
19926013,3757,D008133,1
19926167,1509,D000544,1
19926167,348,D000544,1
19927285,6390,D010235,1
19927306,84539,D001714,1
19927780,3119,D001943,1
19929405,2064,D001943,1
19929406,5054,D009203,1
19929407,2706,D003638,1
19929407,2706,D034381,1
19929435,1277,D010013,1
19929435,1278,D010013,1
19929572,3576,D013274,1
19930406,3553,D013167,1
19930406,3557,D013167,1
19930569,7046,D015179,1
19930591,5243,D015179,1
19930869,1508,D011471,1
19931173,3759,D050030,1
19931512,8945,D006528,1
19931593,5997,D012559,1
